url,netname,Creation_day,Update_day,Expiration_day,Expiration_Creation_day,ttl,len_domain,len_path,len_parameter,len_tld,'%','$','=','@','?','&','#','.','_','-',';','{','}','[',']','|','+','*',uppercase,digit_ratio,consonant_vowel,https,file_extension,url_shortening
http://0-9u210edu12j-dj-1.xyz/g9smksXla/Plugins/clip64.dll,,77.0,61.0,288.0,366.0,Error: The DNS query name does not exist: 0-9u210edu12j-dj-1.xyz.,22,29,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448,0.18966,0.7,0,1,1
http://0-9u210edu12j-dj-1.xyz/g9smksXla/Plugins/cred64.dll,,77.0,61.0,288.0,366.0,Error: The DNS query name does not exist: 0-9u210edu12j-dj-1.xyz.,22,29,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448,0.18966,0.7,0,1,1
http://500000wordswithpictures.com/centro/index.php,HOSTINGER-HOSTING,1172.0,107.0,1018.0,2191.0,473,27,17,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11765,0.7,0,1,1
http://a0890677.xsph.ru/248.jpg,SPRINTHOST-NET-192,5654.0,,189.0,5844.0,7200,16,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32258,0.71429,0,1,1
http://a0890677.xsph.ru/251.jpg,SPRINTHOST-NET-192,5654.0,,189.0,5844.0,5875,16,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32258,0.71429,0,1,1
http://a0890677.xsph.ru/cats.jpg,SPRINTHOST-NET-192,5654.0,,189.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
http://a0890677.xsph.ru/cats2.jpg,SPRINTHOST-NET-192,5654.0,,189.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0895203.xsph.ru/258.jpg,SPRINTHOST-NET-192,5654.0,,189.0,5844.0,7200,16,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32258,0.71429,0,1,1
http://a0897335.xsph.ru/photo.jpg,SPRINTHOST-NET-195,5654.0,,189.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212,0.71429,0,1,1
http://a0897335.xsph.ru/photo2.jpg,SPRINTHOST-NET-195,5654.0,,189.0,5844.0,7200,16,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529,0.71429,0,1,1
http://a0897335.xsph.ru/photo3.jpg,SPRINTHOST-NET-195,5654.0,,189.0,5844.0,7200,16,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529,0.71429,0,1,1
http://a0904077.xsph.ru/photo.jpg,SPRINTHOST-NET-195,5654.0,,189.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212,0.71429,0,1,1
http://a0904276.xsph.ru/cats.jpg,SPRINTHOST-NET-195,5654.0,,189.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
