url,netname,Creation_day,Update_day,Expiration_day,Expiration_Creation_day,ttl,len_domain,len_path,len_parameter,len_tld,'%','$','=','@','?','&','#','.','_','-',';','{','}','[',']','|','+','*',uppercase,digit_ratio,consonant_vowel,https,file_extension,url_shortening
http://0-9u210edu12j-dj-1.xyz/g9smksXla/Plugins/clip64.dll,,93.0,77.0,272.0,366.0,Error: The DNS query name does not exist: 0-9u210edu12j-dj-1.xyz.,22,29,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448,0.18966,0.7,0,1,1
http://0-9u210edu12j-dj-1.xyz/g9smksXla/Plugins/cred64.dll,,93.0,77.0,272.0,366.0,Error: The DNS query name does not exist: 0-9u210edu12j-dj-1.xyz.,22,29,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448,0.18966,0.7,0,1,1
http://0tuiwp.mariomanagement.biz.id/?31902432992639076,CLOUDFLARENET,41.0,41.0,324.0,366.0,300,29,1,17,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32727,0.56,0,0,0
http://0tuiwp.mariomanagement.biz.id/?39359152003632970,CLOUDFLARENET,41.0,41.0,324.0,366.0,300,29,1,17,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32727,0.56,0,0,0
http://0tuiwp.mariomanagement.biz.id/?42711059845628717,CLOUDFLARENET,41.0,41.0,324.0,366.0,300,29,1,17,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32727,0.56,0,0,0
http://0tuiwp.mariomanagement.biz.id/?48774310886678028,CLOUDFLARENET,41.0,41.0,324.0,366.0,300,29,1,17,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32727,0.56,0,0,0
http://0tuiwp.mariomanagement.biz.id/?77440781682613953,CLOUDFLARENET,41.0,41.0,324.0,366.0,300,29,1,17,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32727,0.56,0,0,0
http://a0890677.xsph.ru/248.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32258,0.71429,0,1,1
http://a0890677.xsph.ru/251.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32258,0.71429,0,1,1
http://a0890677.xsph.ru/cats.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
http://a0890677.xsph.ru/cats2.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0895203.xsph.ru/258.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,8,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32258,0.71429,0,1,1
http://a0897335.xsph.ru/photo.jpg,SPRINTHOST-NET-195,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212,0.71429,0,1,1
http://a0897335.xsph.ru/photo2.jpg,SPRINTHOST-NET-195,5670.0,,173.0,5844.0,7200,16,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529,0.71429,0,1,1
http://a0897335.xsph.ru/photo3.jpg,SPRINTHOST-NET-195,5670.0,,173.0,5844.0,7200,16,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529,0.71429,0,1,1
http://a0904077.xsph.ru/photo.jpg,SPRINTHOST-NET-195,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212,0.71429,0,1,1
http://a0904276.xsph.ru/cats.jpg,SPRINTHOST-NET-195,5670.0,,173.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
http://a0905723.xsph.ru/image2.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,11,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529,0.71429,0,1,1
http://a0906538.xsph.ru/logo.jpg,SPRINTHOST-NET-194,5670.0,,173.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
http://a0906562.xsph.ru/logo4.jpg,SPRINTHOST-NET-194,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0906726.xsph.ru/logo.jpg,SPRINTHOST-NET-195,5670.0,,173.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
http://a0906726.xsph.ru/logo2.jpg,SPRINTHOST-NET-195,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0906807.xsph.ru/logo6.jpg,SPRINTHOST-NET-195,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0908090.xsph.ru/logo2.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0908090.xsph.ru/logo3.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0912488.xsph.ru/logo.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
http://a0912696.xsph.ru/logo.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
http://a0912696.xsph.ru/logo2.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0912696.xsph.ru/logo3.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0914823.xsph.ru/gnTMibhIiOzpiLP.exe,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,20,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953,0.16279,0.71429,0,1,1
http://a0914921.xsph.ru/logo.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
http://a0915052.xsph.ru/logo2.jpg,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242,0.71429,0,1,1
http://a0916319.xsph.ru/dell.exe,SPRINTHOST-NET-192,5670.0,,173.0,5844.0,7200,16,9,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.71429,0,1,1
http://a3abj.wileyfoxcelullares.motorcycles,,,,,,Error: The DNS operation timed out after 5.003878593444824 seconds,36,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02326,0.63636,0,0,0
http://abode-dashboard-media.s3.ap-south-1.amazonaws.com/kaffMm40RNtkg,AT-88-Z,6747.0,9.0,1073.0,7821.0,5,49,14,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04286,0.05714,0.5641,0,0,0
http://acglobal.com.pe/gay/expliitttfile.exe,OVH-CUST-270799823,,,,,300,15,22,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61538,0,1,1
http://addtactical.com/setup.exe,NL-ITHOSTING-POOL,288.0,288.0,77.0,366.0,300,15,10,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64286,0,1,1
http://adilogluyolyapi.com.tr/it/,WEBKUR,1046.0,,49.0,1095.0,14400,22,4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0,0
http://affordablesinginglessons.com/iZVEmwUacatmFN26.bin,,421.0,15.0,-57.0,365.0,Error: The DNS query name does not exist: affordablesinginglessons.com.,28,21,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714,0.03571,0.66667,0,1,1
http://affordablesinginglessons.com/UnlFpDVXvj222.bin,,421.0,15.0,-57.0,365.0,Error: The DNS query name does not exist: affordablesinginglessons.com.,28,18,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09434,0.0566,0.66667,0,1,1
http://africatechs.com/Amdaygo.exe,,490.0,123.0,240.0,731.0,86400,15,12,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02941,0.0,0.64286,0,1,1
http://africatechs.com/YoutubeAdvert.exe,,490.0,123.0,240.0,731.0,86400,15,18,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.64286,0,1,1
http://agentleadgenesis.com/gcm/,HGBLOCK-4,3037.0,130.0,250.0,3288.0,3600,20,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57895,0,0,0
http://agenzia.servebeer.com/BackupChannel.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,18,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04348,0.0,0.52632,0,1,1
http://agenzia.servebeer.com/BgService_Gap_v5.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,21,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06122,0.02041,0.52632,0,1,1
http://agenzia.servebeer.com/Browserchannel_test.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,24,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923,0.0,0.52632,0,1,1
http://agenzia.servebeer.com/clientfmUx.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,15,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02326,0.0,0.52632,0,1,1
http://agenzia.servebeer.com/Fmcloud_test_v3.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,20,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02083,0.02083,0.52632,0,1,1
http://agenzia.servebeer.com/Hostupdate_alpha3.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,22,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.52632,0,1,1
http://agenzia.servebeer.com/ldlUpdate.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,14,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381,0.0,0.52632,0,1,1
http://agenzia.servebeer.com/localDocker_beta_v4.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,24,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923,0.01923,0.52632,0,1,1
http://agenzia.servebeer.com/SecurityBrowser_lan_v1.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,27,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636,0.01818,0.52632,0,1,1
http://agenzia.servebeer.com/serviceoracle_x86.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,22,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.52632,0,1,1
http://agenzia.servebeer.com/VEE_Config.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,15,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302,0.0,0.52632,0,1,1
http://agenzia.servebeer.com/WriterAdvanced.exe,,,,,,Error: The DNS response does not contain an answer to the question: agenzia.servebeer.com. IN A,21,19,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04255,0.0,0.52632,0,1,1
http://aiff.jo/qlq/,DIGITALOCEAN-143-198-0-0,,,,,14400,7,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0
http://aih-group.com/eioa/,DE-GODADDY-20071017,973.0,234.0,122.0,1096.0,600,13,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54545,0,0,0
http://aih-group.com/oets/,DE-GODADDY-20071017,973.0,234.0,122.0,1096.0,600,13,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54545,0,0,0
http://aimfireandsecurity.com/gtl/,KRYSTAL,3285.0,7.0,367.0,3653.0,14400,22,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57143,0,0,0
http://aineommall.com/dd/dd.exe,PUBLICDOMAINREGISTRY-NETWORKS,168.0,168.0,197.0,366.0,14400,14,10,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53846,0,1,1
http://airhobi.com/system/gbh/,TR-MUVHOST2-20191114,1393.0,304.0,67.0,1461.0,14400,11,12,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0
http://alata.com.sa/installer/qw/Bank.exe,,,,,,Error: The DNS query name does not exist: alata.com.sa.,12,22,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02439,0.0,0.5,0,1,1
http://alldayallinone.com/eaii/,CLOUDMINI,1439.0,184.0,20.0,1460.0,300,18,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58824,0,0,0
http://allenlaw.my/ure/,EXABYTES-CLOUD-MY,,,,,14400,11,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,0
http://allenlaw.my/us/,EXABYTES-CLOUD-MY,,,,,14400,11,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,0
http://alotropia.sa.com/.well-known/kz/qKtYPhDfxmsQBQDCtore229.bin,,,,,,Error: The DNS query name does not exist: alotropia.sa.com.,16,43,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636,0.04545,0.5,0,1,1
http://alotropia.sa.com/.well-known/kz/Slaa.u32,,,,,,Error: The DNS query name does not exist: alotropia.sa.com.,16,24,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02128,0.04255,0.5,0,1,0
http://andal-pinal.org/umiu/,LWS-NET5,2156.0,189.0,400.0,2557.0,Error: The DNS operation timed out after 5.007594585418701 seconds,15,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61538,0,0,0
http://anrhotspot.mra.my.id/amday.exe,PMNET-ID,1158.0,70.0,302.0,1461.0,300,20,10,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70588,0,1,1
http://aosafrica.co.za/5j1ae/ApMYYqsc6Q3p5Y/,ORG-KAL1-AFRINIC,2086.0,265.0,105.0,2192.0,Error: The DNS operation timed out after 5.004296541213989 seconds,15,22,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636,0.11364,0.46154,0,0,0
http://api.52kkg.com/autokey/update/AUTOKEY.exe,Spartan-Host-Ltd,3139.0,356.0,148.0,3288.0,60,13,27,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14894,0.04255,0.66667,0,1,1
http://apweslk.com/reeu/,NET-149-28-146-0-23,2192.0,-1.0,364.0,2557.0,14400,11,6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0,0,0
http://aquafixpropertymaintenance.co.uk/em/,KRYSTAL,1289.0,192.0,172.0,1461.0,2495,32,4,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56667,0,0,0
http://ar2shop.com/qr/,COLO4-BLK5,331.0,331.0,34.0,366.0,14400,11,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545,0.66667,0,0,0
http://archivevalley-media.s3.amazonaws.com/bbU5Yn3yayTtV,AT-88-Z,6747.0,9.0,1073.0,7821.0,5,36,14,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07018,0.05263,0.58065,0,0,0
http://artemcraft.temp.swtest.ru/Willi.exe,SpaceWeb,3708.0,,309.0,4018.0,600,25,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02381,0.0,0.72727,0,1,1
http://artmediastudio.ro/Amdau.exe,HOSTVISION-SRL,5181.0,,266.0,5447.0,14400,17,10,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02941,0.0,0.5,0,1,1
http://asipl.live/od/,,,,,,Error: The DNS query name does not exist: asipl.live.,10,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55556,0,0,0
http://asu.com.vn/wp-content/plugins/super-forms/uploads/php/files/5b89t0vnfvij2gel1tdaoghhsi/vunateduremar.pdf,NHANHOA-VN,,,,,3600,10,94,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405,0.625,0,1,1
http://asx.sunaviat.com/data/pdf/may.exe,CLOUDFLARENET,13.0,13.0,352.0,366.0,300,16,17,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57143,0,1,1
http://atlanticlineshipping26.com/aal/,NAMEC-4,674.0,308.0,56.0,731.0,1200,26,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263,0.65217,0,0,0
http://atndelnorte.mx/erm/,GO-DADDY-COM-LLC,167.0,29.0,199.0,366.0,10800,14,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69231,0,0,0
http://atozrental.cc/atoz/index.php,,93.0,65.0,272.0,366.0,Error: The DNS query name does not exist: atozrental.cc.,13,15,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66667,0,1,1
http://atrox.pk/faui/,CLOUD-ASH,,,,,300,8,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71429,0,0,0
http://atrox.pk/miqi/,CLOUD-ASH,,,,,300,8,6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71429,0,0,0
