fenyucn.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'fenyucn.com'. (_ssl.c:1129)"
exosrv.com,[Errno 11001] getaddrinfo failed
cgv.vn,timed out
incapsula.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
webkaka.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'webkaka.com'. (_ssl.c:1129)"
togofogo.com,[Errno 11002] getaddrinfo failed
xxxmango.com,timed out
sss.gov.ph,[Errno 11001] getaddrinfo failed
meiribuy.com,[Errno 11001] getaddrinfo failed
2xbpub.com,[Errno 11001] getaddrinfo failed
nvsay.com,timed out
mapama.gob.es,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mapama.gob.es'. (_ssl.c:1129)"
itscom.net,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'itscom.net'. (_ssl.c:1129)"
unionpay.com,[Errno 11001] getaddrinfo failed
mcdelivery.co.kr,[Errno 11001] getaddrinfo failed
mykickass.ws,timed out
omnitalk.com,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1129)
fh77.net,timed out
dhl.co.jp,timed out
gbgame.com.tw,[Errno 11001] getaddrinfo failed
huawei.ru,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
availity.com,timed out
b9c73b037e8c27df5.com,[Errno 11001] getaddrinfo failed
diamondbank.com,_ssl.c:1112: The handshake operation timed out
wanimal1983.org,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'wanimal1983.org'. (_ssl.c:1129)"
3snews.net,timed out
mymoviepot.xyz,[Errno 11001] getaddrinfo failed
gibanica.club,[Errno 11001] getaddrinfo failed
razersupport.com,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)
szmb.gov.cn,[Errno 11001] getaddrinfo failed
directlinkeservices.com,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'directlinkeservices.com'. (_ssl.c:1129)"
exct.net,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'exct.net'. (_ssl.c:1129)"
oppsu.cn,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'oppsu.cn'. (_ssl.c:1129)"
9miao.com,timed out
peoplegreece.com,timed out
imagecrest.com,timed out
exede.net,timed out
bjedu.cn,[Errno 11001] getaddrinfo failed
mciindia.org,[Errno 11002] getaddrinfo failed
tensorfly.cn,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'tensorfly.cn'. (_ssl.c:1129)"
instarix.com,timed out
arba.gov.ar,timed out
youkandy.com,[Errno 11002] getaddrinfo failed
chanagers.com,[Errno 11001] getaddrinfo failed
xingzuo360.cn,timed out
c4learn.com,[Errno 11002] getaddrinfo failed
jio.in,[Errno 11002] getaddrinfo failed
qktz618.com,[Errno 11001] getaddrinfo failed
dhl.it,timed out
391k.com,[Errno 11001] getaddrinfo failed
allmomporn.com,timed out
kyk.gov.tr,[Errno 11002] getaddrinfo failed
akb48rompen.com,[Errno 11001] getaddrinfo failed
wang1314.com,timed out
photoprintit.com,[Errno 11001] getaddrinfo failed
aqua2ch.net,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)
ibanet.org,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'ibanet.org'. (_ssl.c:1129)"
